Date,Open,High,Low,Close,Adj_Close,Volume,Day
2016-02-29,178.940002,179.949997,177.380005,177.380005,154.776657,3128400,612
2016-03-01,178.839996,181.75,178.330002,181.75,158.589737,3041400,613
2016-03-02,181.360001,182.539993,180.910004,182.520004,159.261688,3839200,614
2016-03-03,182.270004,183.229996,181.699997,183.190002,159.846298,3150400,615
2016-03-04,183.449997,184.660004,182.550003,183.779999,160.361099,2821000,616
2016-03-07,182.850006,184.389999,182.75,183.979996,160.535599,3449900,617
2016-03-08,182.830002,183.330002,181.779999,181.910004,158.729401,3385400,618
2016-03-09,182.850006,183.220001,182.009995,182.910004,159.601974,1641600,619
2016-03-10,183.380005,184.389999,181.029999,183.009995,159.689178,2090500,620
2016-03-11,184.570007,186.009995,184.460007,185.979996,162.280777,2231000,621
2016-03-14,185.399994,186.199997,185.070007,185.699997,162.036423,1412800,622
2016-03-15,184.699997,185.460007,184.419998,185.460007,161.827011,1325300,623
2016-03-16,184.880005,186.929993,184.860001,186.570007,162.795563,2700700,624
2016-03-17,186.419998,188.240005,186,187.75,163.825241,1937300,625
2016-03-18,188.350006,188.789993,187.910004,188.449997,164.436035,2623400,626
2016-03-21,187.179993,187.940002,186.910004,187.729996,164.686859,1535400,627
2016-03-22,186.889999,188.210007,186.710007,187.630005,164.599152,1521600,628
2016-03-23,187.179993,187.360001,186.179993,186.429993,163.546494,1633300,629
2016-03-24,185.25,186.320007,185.009995,186.300003,163.432419,1874800,630
2016-03-28,186.759995,186.940002,185.919998,186.429993,163.546494,1271200,631
2016-03-29,185.990005,188.220001,185.630005,188.220001,165.11676,1604900,632
2016-03-30,189.169998,189.720001,188.580002,189.009995,165.809784,1908400,633
2016-03-31,188.850006,189.289993,188.320007,188.559998,165.414993,3007800,634
2016-04-01,187.399994,189.960007,187.100006,189.770004,166.476501,2971800,635
2016-04-04,189.740005,189.899994,188.830002,189.169998,165.950165,1259500,636
2016-04-05,187.740005,188.210007,187,187.25,164.265808,1737500,637
2016-04-06,187.389999,189.380005,187.089996,189.289993,166.05545,1860800,638
2016-04-07,188.169998,188.5,186.259995,187.059998,164.099121,2635300,639
2016-04-08,188.309998,188.770004,186.990005,187.570007,164.546555,2043800,640
2016-04-11,188.259995,188.990005,187.029999,187.080002,164.116699,1355300,641
2016-04-12,187.289993,189.179993,186.830002,188.899994,165.713287,1590700,642
2016-04-13,189.880005,190.850006,189.710007,190.789993,167.371277,1972900,643
2016-04-14,190.839996,191.309998,190.410004,190.770004,167.35376,3214800,644
2016-04-15,190.800003,190.850006,190.220001,190.559998,167.16951,2059700,645
2016-04-18,189.990005,191.940002,189.850006,191.940002,168.380142,2345300,646
2016-04-19,192.360001,192.779999,191.639999,192.520004,168.888947,1633300,647
2016-04-20,192.600006,193.429993,192.050003,192.679993,169.029312,1636800,648
2016-04-21,192.699997,192.820007,191.369995,191.610001,168.090683,1814700,649
2016-04-22,191.300003,191.940002,190.690002,191.660004,168.134506,1863900,650
2016-04-25,191.070007,191.360001,190.350006,191.350006,167.862564,2368000,651
2016-04-26,191.720001,192.160004,191.139999,191.630005,168.108215,1715300,652
2016-04-27,191.210007,192.440002,190.800003,192.029999,168.459106,1971700,653
2016-04-28,191.220001,192.399994,189.850006,190.300003,166.941437,1578800,654
2016-04-29,189.619995,189.979996,188.050003,189.220001,165.994003,2785500,655
2016-05-02,189.809998,190.949997,189.339996,190.729996,167.318634,1638900,656
2016-05-03,189.440002,189.660004,188.279999,189.100006,165.888733,2351900,657
2016-05-04,187.990005,188.779999,187.470001,187.990005,164.914993,2079600,658
2016-05-05,188.570007,188.899994,187.570007,187.970001,164.897461,1611600,659
2016-05-06,187.210007,188.720001,187,188.649994,165.493988,1551400,660
2016-05-09,188.550003,189.270004,188.360001,188.850006,165.669434,1569000,661
2016-05-10,189.610001,191.210007,189.539993,191.190002,167.722214,1021100,662
2016-05-11,190.710007,191.070007,189.389999,189.399994,166.151901,2725500,663
2016-05-12,190.139999,190.289993,188.360001,189.509995,166.248428,1783200,664
2016-05-13,189.100006,189.710007,187.460007,187.759995,164.713211,1658700,665
2016-05-16,187.979996,190.160004,187.929993,189.630005,166.353699,1075000,666
2016-05-17,189.350006,189.649994,187.330002,187.960007,164.888672,3327100,667
2016-05-18,187.5,189.199997,186.779999,187.929993,164.86232,1942000,668
2016-05-19,187.149994,187.589996,185.970001,187.320007,164.327255,1796000,669
2016-05-20,187.970001,189.050003,187.899994,188.490005,165.353607,1588700,670
2016-05-23,188.479996,188.779999,188.020004,188.240005,165.134308,1415400,671
2016-05-24,189.130005,191.009995,189.080002,190.630005,167.230942,1985400,672
2016-05-25,191.380005,192.419998,191.360001,191.929993,168.371353,2006700,673
2016-05-26,192.139999,192.360001,191.679993,192.020004,168.450333,1225300,674
2016-05-27,192.190002,192.830002,192.160004,192.770004,169.108276,988600,675
2016-05-31,193.160004,193.270004,191.880005,192.539993,168.906494,2821900,676
2016-06-01,191.880005,193.059998,191.630005,192.899994,169.22229,2375500,677
2016-06-02,192.449997,193.479996,191.919998,193.479996,169.731155,1601700,678
2016-06-03,192.850006,193.259995,191.589996,192.919998,169.239899,1897100,679
2016-06-06,193.289993,194.240005,193.119995,193.850006,170.05571,1177600,680
2016-06-07,194.050003,194.779999,194.020004,194.199997,170.362747,1551200,681
2016-06-08,194.339996,194.949997,194.210007,194.839996,170.924149,1041100,682
2016-06-09,194.020004,194.690002,193.75,194.539993,170.661011,1521600,683
2016-06-10,193.070007,193.429993,192.119995,192.669998,169.020538,1932900,684
2016-06-13,192.029999,192.970001,191.119995,191.220001,167.748535,2318200,685
2016-06-14,190.830002,191.449997,189.800003,190.800003,167.380066,2051200,686
2016-06-15,191.259995,191.960007,190.360001,190.520004,167.13443,1590700,687
2016-06-16,189.600006,191.330002,188.570007,191.139999,167.67836,2744400,688
2016-06-17,191.100006,191.100006,189.729996,190.429993,167.055481,1701000,689
2016-06-20,192.559998,193.259995,191.559998,191.649994,168.125763,1192800,690
2016-06-21,191.149994,191.649994,190.649994,191.240005,168.604446,1826500,691
2016-06-22,191.449997,192.210007,190.779999,190.919998,168.322327,2245900,692
2016-06-23,192.520004,193.440002,192,193.389999,170.5,2582200,693
2016-06-24,187,189.820007,186,186.339996,164.284454,10310500,694
2016-06-27,185.059998,185.059998,182.270004,183.050003,161.38385,7717000,695
2016-06-28,184.869995,186.440002,184.529999,186.429993,164.363815,4475900,696
2016-06-29,187.949997,189.860001,187.860001,189.639999,167.193848,4147800,697
2016-06-30,190.130005,192.240005,189.529999,192.199997,169.450882,3822200,698
2016-07-01,192.089996,193.119995,192.070007,192.600006,169.803528,2170900,699
2016-07-05,191.729996,191.820007,190.570007,191.25,168.613312,2233000,700
2016-07-06,190.710007,192.490005,189.970001,192.380005,169.609558,2197800,701
2016-07-07,192.559998,193.259995,191.440002,192.25,169.494919,1704900,702
2016-07-08,193.630005,195.360001,193.410004,195.169998,172.069321,2048200,703
2016-07-11,195.619995,196.410004,195.410004,195.850006,172.668839,3590400,704
2016-07-12,196.839996,197.539993,196.589996,197.229996,173.885468,2356700,705
2016-07-13,197.690002,197.690002,196.690002,197.160004,173.82373,2767300,706
2016-07-14,198.580002,198.800003,197.889999,198.309998,174.837662,3691100,707
2016-07-15,198.929993,198.929993,197.559998,198.009995,174.573135,2346500,708
2016-07-18,198.149994,198.740005,197.899994,198.580002,175.075714,1155700,709
2016-07-19,198.130005,198.389999,197.880005,198.360001,174.881744,1003200,710
2016-07-20,198.919998,199.440002,198.410004,199.160004,175.587036,1096900,711
2016-07-21,199.070007,199.320007,197.970001,198.410004,174.925827,4509800,712
2016-07-22,198.619995,199.380005,198.300003,199.330002,175.736923,1678900,713
2016-07-25,199.100006,199.169998,198.169998,198.850006,175.313721,1172600,714
2016-07-26,198.699997,199.25,197.970001,198.839996,175.304886,1405300,715
2016-07-27,199.289993,199.339996,197.850006,198.710007,175.190292,2120100,716
2016-07-28,198.490005,199.210007,197.979996,198.929993,175.384247,937200,717
2016-07-29,198.630005,199.600006,198.320007,199.279999,175.692825,1758600,718
2016-08-01,199.330002,199.710007,198.580002,199.050003,175.490051,2111500,719
2016-08-02,198.789993,198.940002,196.880005,197.809998,174.396835,4085800,720
2016-08-03,197.740005,198.419998,197.399994,198.380005,174.899353,2057500,721
2016-08-04,198.5,198.899994,198.050003,198.570007,175.066925,1384700,722
2016-08-05,199.339996,200.220001,199.190002,200.169998,176.477463,1818600,723
2016-08-08,200.410004,200.509995,199.789993,200.070007,176.389343,1441900,724
2016-08-09,200.190002,200.729996,199.860001,200.199997,176.503967,1821100,725
2016-08-10,200.339996,200.399994,199.330002,199.690002,176.054321,1222300,726
2016-08-11,200.309998,200.889999,200,200.669998,176.918304,1644700,727
2016-08-12,200.320007,200.699997,200.039993,200.470001,176.742004,1718400,728
2016-08-15,200.889999,201.410004,200.850006,201.050003,177.253342,1051100,729
2016-08-16,200.610001,200.660004,200,200.009995,176.336426,1731200,730
2016-08-17,200.050003,200.529999,199.139999,200.339996,176.627411,3157700,731
2016-08-18,200.369995,200.860001,200.25,200.820007,177.050552,5211200,732
2016-08-19,200.339996,200.720001,199.809998,200.539993,176.803696,1190800,733
2016-08-22,200.300003,200.75,199.880005,200.520004,176.786102,880300,734
2016-08-23,201.179993,201.509995,200.860001,200.889999,177.112289,1214400,735
2016-08-24,200.779999,200.869995,199.460007,199.919998,176.25708,1161300,736
2016-08-25,199.479996,200.210007,199.330002,199.759995,176.116013,1262600,737
2016-08-26,199.960007,201.050003,198.440002,199.380005,175.780991,2890600,738
2016-08-29,199.529999,200.649994,199.490005,200.389999,176.671463,1140700,739
2016-08-30,200.279999,200.570007,199.449997,200.009995,176.336426,1407400,740
2016-08-31,199.699997,199.820007,198.649994,199.520004,175.90448,2343900,741
2016-09-01,199.5,199.789993,198.240005,199.479996,175.869141,2196100,742
2016-09-02,200.410004,200.830002,199.779999,200.369995,176.653793,1555800,743
2016-09-06,200.690002,201.039993,199.919998,201,177.209274,1589600,744
2016-09-07,200.820007,201.149994,200.320007,200.990005,177.200424,1455400,745
2016-09-08,200.619995,200.919998,200.190002,200.520004,176.786102,2180400,746
2016-09-09,199.080002,199.179993,195.669998,195.679993,172.51889,3435600,747
2016-09-12,194.880005,198.949997,194.800003,198.479996,174.987549,2799900,748
2016-09-13,196.25,196.509995,194.119995,194.779999,172.492844,3365300,749
2016-09-14,194.830002,196.119995,194.119995,194.660004,172.386551,2967100,750
2016-09-15,194.509995,197.070007,194.369995,196.660004,174.157745,1874400,751
2016-09-16,196.020004,196.190002,195.169998,195.889999,173.475845,1774100,752
2016-09-19,196.630005,197.279999,195.639999,195.949997,173.529007,2061400,753
2016-09-20,196.860001,197.029999,195.929993,195.970001,173.546692,1294100,754
2016-09-21,196.690002,198.339996,195.979996,198.169998,175.494965,2238800,755
2016-09-22,199.259995,199.710007,198.979996,199.360001,176.548813,2215200,756
2016-09-23,198.979996,199.110001,198.220001,198.289993,175.601242,1413400,757
2016-09-26,197.470001,197.600006,196.5,196.710007,174.201981,2451600,758
2016-09-27,196.529999,198.009995,196.160004,197.910004,175.264755,1468000,759
2016-09-28,198.179993,199.070007,197.130005,198.979996,176.212265,1419900,760
2016-09-29,198.710007,199.110001,196.539993,197.110001,174.556259,2074600,761
2016-09-30,198.009995,199.339996,197.75,198.690002,175.95546,3147400,762
2016-10-03,198.179993,198.350006,197.449997,198.059998,175.397537,2136000,763
2016-10-04,198.25,198.470001,196.479996,197.139999,174.582825,2846600,764
2016-10-05,197.770004,198.440002,197.720001,197.960007,175.30899,1126700,765
2016-10-06,197.740005,198.339996,197.160004,198.190002,175.512695,1117400,766
2016-10-07,198.419998,198.600006,196.649994,197.460007,174.866226,1795100,767
2016-10-10,197.460007,198.949997,197.460007,198.369995,175.672089,1297400,768
2016-10-11,198,198.070007,195.190002,195.960007,173.537811,2643500,769
2016-10-12,196.119995,196.740005,195.589996,196.210007,173.759247,1458700,770
2016-10-13,194.830002,196.110001,193.919998,195.580002,173.201324,2407100,771
2016-10-14,196.649994,197.119995,195.610001,195.630005,173.245621,1218800,772
2016-10-17,195.639999,195.929993,194.809998,195.050003,172.731934,1323200,773
2016-10-18,196.699997,196.759995,195.820007,196.199997,173.750381,1263300,774
2016-10-19,196.490005,197.080002,196.130005,196.740005,174.228622,1041300,775
2016-10-20,196.369995,196.970001,195.699997,196.419998,173.945206,1309600,776
2016-10-21,195.539993,196.570007,195.380005,196.470001,173.989517,1376300,777
2016-10-24,197.369995,197.649994,196.949997,197.270004,174.697922,817000,778
2016-10-25,197.130005,197.389999,196.479996,196.710007,174.201981,1465300,779
2016-10-26,195.759995,196.860001,195.529999,196.270004,173.812347,1202300,780
2016-10-27,197.039993,197.070007,195.649994,195.75,173.351883,1635500,781
2016-10-28,195.710007,196.399994,194.399994,195.130005,172.802826,2632000,782
2016-10-31,195.490005,195.740005,194.979996,195.130005,172.802826,1816300,783
2016-11-01,195.520004,195.539993,192.449997,193.770004,171.598434,2456600,784
2016-11-02,193.419998,193.809998,192.100006,192.490005,170.46489,3395900,785
2016-11-03,192.789993,193,191.389999,191.740005,169.80072,1512200,786
2016-11-04,191.800003,192.710007,191.320007,191.479996,169.570419,2221300,787
2016-11-07,194.169998,195.740005,194.009995,195.679993,173.289856,2699100,788
2016-11-08,195.309998,197.179993,195.020004,196.580002,174.086853,3055900,789
2016-11-09,194.940002,199.339996,194.919998,198.679993,175.946609,6119100,790
2016-11-10,199.529999,200.440002,197.610001,199.139999,176.353989,5126400,791
2016-11-11,198.419998,198.960007,197.699997,198.770004,176.026337,1954200,792
2016-11-14,199.300003,199.490005,198.059998,198.800003,176.052856,2651000,793
2016-11-15,199.289993,200.419998,199.070007,200.410004,177.478653,2532400,794
2016-11-16,199.779999,200.289993,199.649994,200.070007,177.177567,1195000,795
2016-11-17,200.210007,201.130005,200.119995,201.020004,178.018845,1178200,796
2016-11-18,201.160004,201.320007,200.440002,200.660004,177.700058,1668300,797
2016-11-21,201.25,202.179993,201.110001,202.139999,179.010727,2641300,798
2016-11-22,202.580002,202.729996,201.770004,202.509995,179.338379,2773400,799
2016-11-23,202.139999,202.710007,201.770004,202.690002,179.497772,1466300,800
2016-11-25,203.080002,203.5,202.960007,203.5,180.215073,1843100,801
2016-11-28,203.070007,203.369995,202.350006,202.539993,179.364944,2193000,802
2016-11-29,202.509995,203.350006,202.169998,202.860001,179.648315,1689600,803
2016-11-30,203.529999,203.690002,202.309998,202.399994,179.240967,2360100,804
2016-12-01,202.679993,202.710007,201.240005,201.610001,178.541367,3284100,805
2016-12-02,201.699997,202.229996,201.350006,201.75,178.665344,2118900,806
2016-12-05,202.639999,203.300003,202.419998,202.910004,179.692596,2070500,807
2016-12-06,203.169998,203.630005,202.639999,203.619995,180.32135,2413300,808
2016-12-07,203.449997,206.320007,203.300003,206.199997,182.60614,2253900,809
2016-12-08,206.25,207.270004,205.949997,206.740005,183.084412,2983000,810
2016-12-09,207.020004,208.029999,206.979996,208,184.200195,1972000,811
2016-12-12,207.919998,208.419998,207.339996,207.770004,183.996536,2419600,812
2016-12-13,208.529999,209.699997,208.470001,209.190002,185.254044,2670200,813
2016-12-14,208.839996,209.589996,206.979996,207.460007,183.721954,4232900,814
2016-12-15,207.720001,209.229996,207.580002,208.229996,184.403885,2812500,815
2016-12-16,208.820007,208.839996,207.550003,207.869995,184.085083,3074000,816
2016-12-19,208.100006,208.800003,207.929993,208.339996,184.501282,2042000,817
2016-12-20,208.919998,209.309998,208.679993,209.139999,185.209778,3195300,818
2016-12-21,209.059998,209.199997,208.570007,208.570007,184.704987,1546600,819
2016-12-22,207.160004,207.240005,206.5,207.009995,184.469711,1863700,820
2016-12-23,206.979996,207.220001,206.770004,207.190002,184.630096,1278900,821
2016-12-27,207.479996,208.149994,207.479996,207.699997,185.084534,1818500,822
2016-12-28,208,208.070007,205.910004,206.059998,183.623154,2228000,823
2016-12-29,206.100006,206.470001,205.509995,206.020004,183.587524,1772700,824
2016-12-30,206.369995,206.429993,204.509995,205.309998,182.954819,4251000,825
2017-01-03,206.679993,207.330002,205.559998,206.740005,184.229111,4750200,826
2017-01-04,207.199997,208.179993,207.119995,207.960007,185.316284,4622400,827
2017-01-05,207.75,208.039993,207.009995,207.800003,185.173706,2772100,828
2017-01-06,207.990005,209.089996,207.399994,208.610001,185.895508,2194600,829
2017-01-09,208.339996,208.479996,207.889999,207.949997,185.307358,1705200,830
2017-01-10,207.899994,208.820007,207.509995,207.919998,185.28064,2189400,831
2017-01-11,207.839996,208.509995,207.119995,208.509995,185.806396,5677600,832
2017-01-12,207.970001,208.190002,206.539993,208.050003,185.3965,3244600,833
2017-01-13,208.179993,208.779999,208.130005,208.460007,185.761841,2822700,834
2017-01-17,207.789993,208.210007,207.330002,207.720001,185.102417,1690000,835
2017-01-18,208.009995,208.220001,207.419998,208.160004,185.494492,1980500,836
2017-01-19,208.270004,208.429993,206.970001,207.460007,184.870712,1666900,837
2017-01-20,208.139999,208.699997,207.559998,208.130005,185.467789,2082500,838
2017-01-23,207.839996,208.210007,206.830002,207.649994,185.040009,4586600,839
2017-01-24,207.860001,209.399994,207.75,208.970001,186.216263,1940100,840
2017-01-25,209.979996,210.770004,209.789993,210.710007,187.766861,2873000,841
2017-01-26,210.649994,210.899994,210.25,210.550003,187.624298,2485100,842
2017-01-27,210.649994,210.759995,210.029999,210.25,187.356903,1428200,843
2017-01-30,209.479996,209.520004,207.880005,208.979996,186.225204,2782300,844
2017-01-31,208.339996,208.970001,207.789993,208.970001,186.216263,3787100,845
2017-02-01,209.619995,209.860001,208.369995,209,186.243027,2698800,846
2017-02-02,208.589996,209.399994,208.229996,209.089996,186.323257,1661300,847
2017-02-03,210.080002,210.729996,209.770004,210.639999,187.704468,4264400,848
2017-02-06,210.119995,210.539993,209.839996,210.199997,187.312408,1345500,849
2017-02-07,210.649994,210.839996,209.990005,210.25,187.356903,1194600,850
2017-02-08,210.25,210.610001,209.630005,210.520004,187.597534,1096100,851
2017-02-09,210.520004,212.039993,210.520004,211.720001,188.66687,1237100,852
2017-02-10,212.130005,212.800003,212.009995,212.570007,189.424316,1412400,853
2017-02-13,213.110001,214,213.070007,213.699997,190.43129,1756300,854
2017-02-14,213.550003,214.589996,213.160004,214.589996,191.224365,2528100,855
2017-02-15,214.339996,215.889999,214.309998,215.679993,192.195679,2050200,856
2017-02-16,215.740005,215.899994,214.729996,215.509995,192.044174,1920100,857
2017-02-17,214.839996,215.839996,214.789993,215.839996,192.338226,1452600,858
2017-02-21,216.320007,217.320007,216.25,217.110001,193.469971,1893000,859
2017-02-22,216.720001,217.190002,216.550003,217.009995,193.380875,1471400,860
2017-02-23,217.539993,217.539993,216.300003,217.130005,193.487793,1717200,861
2017-02-24,216.220001,217.419998,216.160004,217.389999,193.719467,1637700,862
2017-02-27,217.320007,217.899994,217.020004,217.710007,194.004654,1942200,863
2017-02-28,217.339996,217.580002,216.720001,217.070007,193.434341,2181000,864
2017-03-01,218.899994,220.660004,218.869995,220.149994,196.17897,3325500,865
2017-03-02,219.990005,220.020004,218.75,218.860001,195.029449,1657100,866
2017-03-03,218.699997,219.089996,218.309998,218.979996,195.136337,1765900,867
2017-03-06,218.070007,218.649994,217.630005,218.300003,194.530396,1530600,868
2017-03-07,217.979996,218.330002,217.419998,217.639999,193.942276,1743200,869
2017-03-08,217.949997,218.199997,217.070007,217.179993,193.532349,1784400,870
2017-03-09,217.330002,217.839996,216.460007,217.410004,193.737305,1636200,871
2017-03-10,218.550003,218.559998,217.259995,218.169998,194.414551,1819900,872
2017-03-13,218.179993,218.410004,217.860001,218.300003,194.530396,1388100,873
2017-03-14,217.770004,217.809998,216.889999,217.559998,193.870956,1428400,874
2017-03-15,218.130005,219.850006,217.869995,219.369995,195.483887,3358800,875
2017-03-16,219.610001,219.649994,218.649994,219,195.154175,1710900,876
2017-03-17,219.300003,219.440002,218.559998,218.559998,194.76207,1588500,877
2017-03-20,218.589996,218.889999,217.979996,218.369995,194.592773,1035900,878
2017-03-21,219,219.130005,215.410004,215.580002,192.106567,3468700,879
2017-03-22,214.580002,215.339996,213.949997,215.020004,192.498688,2600300,880
2017-03-23,214.800003,216.020004,214.440002,214.800003,192.301727,2436700,881
2017-03-24,215.139999,215.770004,213.880005,214.729996,192.239059,2647600,882
2017-03-27,212.869995,214.720001,212.619995,214.380005,191.925674,2082900,883
2017-03-28,214.160004,216.460007,214.050003,215.970001,193.349182,3057200,884
2017-03-29,215.720001,216.470001,215.479996,216.289993,193.635666,1748500,885
2017-03-30,216.169998,217.130005,215.979996,216.869995,194.154938,2494800,886
2017-03-31,216.559998,217.110001,216.350006,216.350006,193.689362,1331400,887
2017-04-03,216.509995,216.690002,214.740005,216.080002,193.447708,2843700,888
2017-04-04,215.710007,216.25,215.330002,216.199997,193.555115,2481600,889
2017-04-05,216.889999,217.929993,215.339996,215.539993,192.964249,2311800,890
2017-04-06,215.710007,216.679993,215.220001,216.100006,193.465576,1635500,891
2017-04-07,215.860001,216.639999,215.399994,215.910004,193.295471,1835900,892
2017-04-10,216.059998,216.880005,215.5,216.059998,193.42981,1311900,893
2017-04-11,215.630005,215.880005,214.25,215.789993,193.188049,1787300,894
2017-04-12,215.490005,215.690002,214.619995,214.899994,192.391251,2002700,895
2017-04-13,214.5,215.240005,213.470001,213.470001,191.111038,1806800,896
2017-04-17,214,215.350006,213.800003,215.339996,192.785141,1746900,897
2017-04-18,214.550003,215.240005,213.979996,214.75,192.256958,2695900,898
2017-04-19,215.309998,215.699997,214.059998,214.279999,191.836197,2032400,899
2017-04-20,214.979996,216.5,214.619995,216.029999,193.402924,2734000,900
2017-04-21,215.970001,216.020004,214.929993,215.399994,192.838882,2594400,901
2017-04-24,217.75,217.949997,217.229996,217.699997,194.89798,2366400,902
2017-04-25,218.410004,219.360001,218.289993,219.009995,196.07077,1745100,903
2017-04-26,218.960007,219.899994,218.809998,218.850006,195.927536,2824500,904
2017-04-27,219.199997,219.360001,218.470001,219.020004,196.079773,1154200,905
2017-04-28,219.330002,219.339996,218.429993,218.600006,195.703735,1257600,906
2017-05-01,219.160004,219.570007,218.649994,219.130005,196.178207,1506700,907
2017-05-02,219.289993,219.380005,218.770004,219.199997,196.240891,2573000,908
2017-05-03,218.779999,219.169998,218.240005,218.979996,196.0439,1654600,909
2017-05-04,219.270004,219.350006,218.309998,219.179993,196.222992,1439100,910
2017-05-05,219.559998,220.059998,219.119995,220.059998,197.010834,1729700,911
2017-05-08,220.130005,220.25,219.570007,220.070007,197.019775,2225000,912
2017-05-09,220.289993,220.490005,219.440002,219.789993,196.769058,1636900,913
2017-05-10,219.759995,220.220001,219.550003,220.199997,197.136108,1066900,914
2017-05-11,219.740005,219.929993,218.619995,219.75,196.733246,1855700,915
2017-05-12,219.5,219.600006,219.119995,219.410004,196.428879,1056500,916
2017-05-15,219.880005,220.720001,219.830002,220.520004,197.422653,1440600,917
2017-05-16,220.880005,220.940002,220,220.479996,197.38681,2452500,918
2017-05-17,218.610001,219.070007,216.419998,216.570007,193.886383,3507700,919
2017-05-18,216.330002,218.240005,216.130005,217.360001,194.593597,2894500,920
2017-05-19,217.880005,219.470001,217.830002,218.710007,195.802231,2436500,921
2017-05-22,219.259995,220.050003,219.229996,219.929993,196.894409,1865000,922
2017-05-23,220.309998,220.539993,219.899994,220.360001,197.279419,1259000,923
2017-05-24,220.639999,221,220.279999,220.889999,197.753891,1453900,924
2017-05-25,221.429993,222.240005,221.210007,221.919998,198.67598,1564600,925
2017-05-26,221.759995,222.070007,221.669998,221.929993,198.684952,1196000,926
2017-05-30,221.559998,221.970001,221.419998,221.720001,198.496964,1511700,927
2017-05-31,222.039993,222.080002,220.919998,221.669998,198.452164,2326200,928
2017-06-01,222.139999,223.449997,221.860001,223.399994,200.000931,2112900,929
2017-06-02,223.479996,224.320007,223.169998,224.100006,200.62764,1857600,930
2017-06-05,223.990005,224.279999,223.809998,223.949997,200.493378,1831200,931
2017-06-06,223.369995,223.949997,223.199997,223.309998,199.920349,1449400,932
2017-06-07,223.690002,223.929993,222.929993,223.679993,200.251617,1328800,933
2017-06-08,223.820007,224.309998,223.240005,223.759995,200.323257,1116100,934
2017-06-09,224.119995,224.929993,222.100006,223.5,200.090515,2117600,935
2017-06-12,223.210007,223.479996,222.509995,223.410004,200.009949,1812100,936
2017-06-13,223.990005,224.570007,223.639999,224.5,200.985748,2170700,937
2017-06-14,224.820007,224.839996,223.380005,224.259995,200.770905,1886000,938
2017-06-15,222.860001,223.929993,222.509995,223.809998,200.368011,2170900,939
2017-06-16,224,224.059998,222.940002,223.869995,200.421783,1603600,940
2017-06-19,224.729996,225.770004,224.619995,225.699997,202.060059,1433100,941
2017-06-20,225.360001,225.360001,224.179993,224.220001,200.735062,1366000,942
2017-06-21,224.570007,224.699997,223.639999,224.130005,200.654495,1422000,943
2017-06-22,224.169998,224.660004,223.869995,224,200.538177,1344400,944
2017-06-23,223.119995,223.649994,222.720001,223.369995,200.879852,1257400,945
2017-06-26,224,224.449997,223.240005,223.440002,200.942825,1321700,946
2017-06-27,223.210007,223.520004,221.630005,221.660004,199.342056,3476700,947
2017-06-28,222.729996,223.839996,222.5,223.619995,201.104706,2875800,948
2017-06-29,223.809998,223.919998,220.419998,221.690002,199.369034,4613000,949
2017-06-30,222.570007,222.910004,221.860001,222.059998,199.701767,2982300,950
2017-07-03,223.089996,223.529999,222.470001,222.550003,200.142426,1762500,951
2017-07-05,222.839996,223.169998,222,222.940002,200.493195,2043800,952
2017-07-06,222.160004,222.25,220.720001,220.940002,198.694519,2540700,953
2017-07-07,221.520004,222.520004,221.380005,222.339996,199.953552,2148000,954
2017-07-10,222.199997,222.990005,222.039993,222.570007,200.160431,1800100,955
2017-07-11,222.419998,222.759995,221.220001,222.399994,200.007507,1638700,956
2017-07-12,223.470001,224.279999,223.470001,224.070007,201.509384,1492100,957
2017-07-13,224.160004,224.610001,223.889999,224.449997,201.851105,1485500,958
2017-07-14,224.520004,225.899994,224.389999,225.470001,202.768417,1642400,959
2017-07-17,225.449997,225.860001,225.339996,225.5,202.795349,1176200,960
2017-07-18,225.130005,225.690002,224.729996,225.669998,202.948227,3146500,961
2017-07-19,225.979996,226.860001,225.960007,226.860001,204.018494,1255300,962
2017-07-20,227.130005,227.25,226.399994,226.929993,204.081421,1698100,963
2017-07-21,226.360001,226.779999,226.110001,226.770004,203.937592,2461700,964
2017-07-24,226.669998,226.830002,226.220001,226.690002,203.865585,1278200,965
2017-07-25,227.509995,227.589996,227.020004,227.229996,204.351196,1349500,966
2017-07-26,227.570007,227.589996,226.979996,227.300003,204.414185,1574100,967
2017-07-27,227.75,227.779999,225.649994,227.029999,204.171326,1834500,968
2017-07-28,226.539993,226.919998,226.089996,226.770004,203.937592,2364100,969
2017-07-31,227.229996,227.300003,226.440002,226.639999,203.820587,3020000,970
2017-08-01,227.300003,227.320007,226.679993,227.149994,204.279251,1674500,971
2017-08-02,227.309998,227.419998,226.289993,227.279999,204.396179,1889300,972
2017-08-03,227.179993,227.179993,226.550003,226.880005,204.036453,1266400,973
2017-08-04,227.360001,227.589996,226.839996,227.259995,204.378159,1039800,974
2017-08-07,227.330002,227.660004,227.199997,227.630005,204.710907,848500,975
2017-08-08,227.339996,228.619995,226.729996,227.179993,204.306229,1064700,976
2017-08-09,226.350006,227.149994,226,227.050003,204.189331,1536600,977
2017-08-10,226.240005,226.350006,223.850006,223.929993,201.383484,3043300,978
2017-08-11,224.130005,224.820007,223.869995,224.229996,201.653305,1584300,979
2017-08-14,225.559998,226.669998,225.559998,226.429993,203.63176,2201900,980
2017-08-15,226.839996,226.869995,226.100006,226.449997,203.649765,1309700,981
2017-08-16,226.949997,227.389999,226.369995,226.809998,203.973511,1531400,982
